2.8052e-11,2.8052e-11,2.8052e-11,2.8052e-11,1
1.427e-11,1.427e-11,1.427e-11,1.427e-11,1
2.663e-11,2.663e-11,2.663e-11,2.663e-11,1
4.8094e-11,4.8094e-11,4.8094e-11,4.8094e-11,1
7.3213e-11,7.3213e-11,7.3213e-11,7.3213e-11,1
8.9884e-11,8.9884e-11,8.9884e-11,8.9884e-11,1
5.8491e-11,5.8491e-11,5.8491e-11,5.8491e-11,1
4.1088e-11,4.1088e-11,4.1088e-11,4.1088e-11,1
3.7286e-11,3.7286e-11,3.7286e-11,3.7286e-11,1
4.4817e-11,4.4817e-11,4.4817e-11,4.4817e-11,1
3.208e-11,3.208e-11,3.208e-11,3.208e-11,1
1.6954e-11,1.6954e-11,1.6954e-11,1.6954e-11,1
3.0973e-11,3.0973e-11,3.0973e-11,3.0973e-11,1
2.354e-11,2.354e-11,2.354e-11,2.354e-11,1
4.5304e-11,4.5304e-11,4.5304e-11,4.5304e-11,1
7.7178e-11,7.7178e-11,7.7178e-11,7.7178e-11,1
2.0488e-11,2.0488e-11,2.0488e-11,2.0488e-11,1
2.0032e-11,2.0032e-11,2.0032e-11,2.0032e-11,1
1.0999e-11,1.0999e-11,1.0999e-11,1.0999e-11,1
3.2636e-12,3.2636e-12,3.2636e-12,3.2636e-12,1
4.1823e-11,4.1823e-11,4.1823e-11,4.1823e-11,1
4.4237e-11,4.4237e-11,4.4237e-11,4.4237e-11,1
2.0781e-11,2.0781e-11,2.0781e-11,2.0781e-11,1
7.1129e-12,7.1129e-12,7.1129e-12,7.1129e-12,1
1.6651e-11,1.6651e-11,1.6651e-11,1.6651e-11,1
3.1753e-11,3.1753e-11,3.1753e-11,3.1753e-11,1
2.0243e-11,2.0243e-11,2.0243e-11,2.0243e-11,1
1.4113e-11,1.4113e-11,1.4113e-11,1.4113e-11,1
1.5489e-11,1.5489e-11,1.5489e-11,1.5489e-11,1
2.1874e-11,2.1874e-11,2.1874e-11,2.1874e-11,1
2.3996e-11,2.3996e-11,2.3996e-11,2.3996e-11,1
9.4188e-12,9.4188e-12,9.4188e-12,9.4188e-12,1
2.5844e-12,2.5844e-12,2.5844e-12,2.5844e-12,1
0.19569,0.19569,0.19569,0.19569,0.21725
6.2973e-13,6.2973e-13,6.2973e-13,6.2973e-13,1
4.596e-13,4.596e-13,4.596e-13,4.596e-13,1
0.20227,0.20227,0.20227,0.20227,0.19091
0.099942,0.099942,0.099942,0.099942,0.60023
0.097047,0.097047,0.097047,0.097047,0.61181
0.093485,0.093485,0.093485,0.093485,0.62606
0.089183,0.089183,0.089183,0.089183,0.64327
0.084109,0.084109,0.084109,0.084109,0.66357
0.078292,0.078292,0.078292,0.078292,0.68683
0.071841,0.071841,0.071841,0.071841,0.71264
0.064937,0.064937,0.064937,0.064937,0.74025
0.057812,0.057812,0.057812,0.057812,0.76875
0.050719,0.050719,0.050719,0.050719,0.79712
0.043889,0.043889,0.043889,0.043889,0.82444
0.24999,2.182e-05,0.24999,0.24999,0.24999
3.7219e-05,0.99987,3.7219e-05,3.7219e-05,1.498e-05
0.22224,0.22224,0.22224,0.22224,0.11103
0.25,7.0978e-13,0.25,0.25,0.25
0.16677,0.33321,0.16677,0.16677,0.16647
4.5443e-15,0.99763,4.5443e-15,4.5443e-15,0.0023669
2.5476e-15,0.99763,2.5476e-15,2.5476e-15,0.0023669
3.198e-15,0.99763,3.198e-15,3.198e-15,0.0023669
0.24985,0.24985,0.24985,0.24985,0.00059277
0.25,7.0961e-13,0.25,0.25,0.25
0.22224,0.22224,0.22224,0.22224,0.11103
0.21417,0.12817,0.21417,0.21417,0.2293
0.20311,0.20311,0.20311,0.20311,0.18754
3.3047e-12,3.3047e-12,3.3047e-12,3.3047e-12,1
0.24334,8.6724e-13,0.24334,0.24334,0.26998
5.007e-12,5.007e-12,5.007e-12,5.007e-12,1
6.4949e-12,6.4949e-12,6.4949e-12,6.4949e-12,1
0.24333,3.6654e-13,0.24333,0.24333,0.27002
0.24943,0.0022431,0.24943,0.24943,0.24946
0.20344,0.20344,0.20344,0.20344,0.18624
8.697e-12,8.697e-12,8.697e-12,8.697e-12,1
3.9696e-12,3.9696e-12,3.9696e-12,3.9696e-12,1
3.3859e-12,3.3859e-12,3.3859e-12,3.3859e-12,1
2.9444e-12,2.9444e-12,2.9444e-12,2.9444e-12,1
0.24962,1.8272e-13,0.24962,0.24962,0.25114
0.17489,0.31555,0.17489,0.17489,0.15979
8.07e-12,8.07e-12,8.07e-12,8.07e-12,1
3.4263e-12,3.4263e-12,3.4263e-12,3.4263e-12,1
6.5567e-13,6.5567e-13,0.90075,6.5567e-13,0.099251
6.836e-12,6.836e-12,6.836e-12,6.836e-12,1
5.2588e-12,5.2588e-12,5.2588e-12,5.2588e-12,1
2.6834e-12,2.6834e-12,2.6834e-12,2.6834e-12,1
0.19601,0.19601,0.19601,0.19601,0.21597
8.9546e-13,0.24806,0.24806,0.24806,0.25582
0.85541,1.8876e-13,1.8876e-13,1.8876e-13,0.14459
0.024138,0.24395,0.24395,0.24395,0.24402
0.30766,0.17626,0.17626,0.17626,0.16358
0.90113,7.2797e-13,7.2797e-13,7.2797e-13,0.098874
2.5865e-12,2.5865e-12,2.5865e-12,2.5865e-12,1
7.0708e-12,7.0708e-12,7.0708e-12,7.0708e-12,1
4.8618e-12,4.8618e-12,4.8618e-12,4.8618e-12,1
4.4404e-12,4.4404e-12,4.4404e-12,4.4404e-12,1
